¡≈““¿
-0.369501394,-0.416149842,-0.414440895,-0.390500464,-0.357087155,-0.322180113,-0.290491367,-0.264104476,-0.243435405,-0.227616471,-0.215550476,-0.205866156,-0.19781659,-0.191661979,-0.189820022,-0.199793559,-0.244348965,-0.416076173,-0.923449839
-0.416149842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.414440895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.390500464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.357087155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.322180113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.290491367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.264104476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.243435405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.227616471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.215550476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.205866156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.19781659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.191661979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.189820022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.199793559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.244348965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.416076173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.923449839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
