C
-4.93244919E-02,-2.661496719E-02,-1.13401726E-02,1.811339533E-04,9.029297973E-03,1.571620047E-02,2.073361815E-02,2.448520033E-02,2.735597346E-02,2.968647435E-02,3.179563712E-02,3.396631877E-02,3.645323305E-02,3.951424041E-02,4.34459552E-02,4.867965337E-02,5.599001484E-02,6.706335307E-02,9.587673992E-02
-2.661496719E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.13401726E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.811339533E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.029297973E-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.571620047E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.073361815E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.448520033E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.735597346E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.968647435E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.179563712E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.396631877E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.645323305E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.951424041E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.34459552E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.867965337E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.599001484E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.706335307E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.587673992E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
