C
-6.118582454E-02,-3.684836373E-02,-2.013233806E-02,-7.575771402E-03,1.877302067E-03,8.78815737E-03,1.371247841E-02,1.713521719E-02,1.94937546E-02,2.11995224E-02,2.262001229E-02,2.409894553E-02,2.596886046E-02,2.855465996E-02,3.221310768E-02,3.742462321E-02,4.502262535E-02,5.684618442E-02,9.272594686E-02
-3.684836373E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.013233806E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-7.575771402E-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.877302067E-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.78815737E-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.371247841E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.713521719E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.94937546E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.11995224E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.262001229E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.409894553E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.596886046E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.855465996E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.221310768E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.742462321E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.502262535E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.684618442E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.272594686E-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
